,AdaptorLong reward (mean),AdaptorLong reward (std),AdaptorLong prediction (mean),AdaptorLong prediction (std),Cautious QLearner reward (mean),Cautious QLearner reward (std),Cautious QLearner prediction (mean),Cautious QLearner prediction (std),Cooperator reward (mean),Cooperator reward (std),Cooperator prediction (mean),Cooperator prediction (std),Defector reward (mean),Defector reward (std),Defector prediction (mean),Defector prediction (std),Evolved ANN 5 Noise 05 reward (mean),Evolved ANN 5 Noise 05 reward (std),Evolved ANN 5 Noise 05 prediction (mean),Evolved ANN 5 Noise 05 prediction (std),Evolved ANN reward (mean),Evolved ANN reward (std),Evolved ANN prediction (mean),Evolved ANN prediction (std),Random reward (mean),Random reward (std),Random prediction (mean),Random prediction (std),Tit For Tat reward (mean),Tit For Tat reward (std),Tit For Tat prediction (mean),Tit For Tat prediction (std),Worse and Worse reward (mean),Worse and Worse reward (std),Worse and Worse prediction (mean),Worse and Worse prediction (std)
65,0.3498,0.822702838,0.442450864,1.219552856,3.0317,0.906584309,3.608715596,2.110807836,3.207,0.609221635,4.525691485,1.775052576,0.1811,0.385101013,0.18478988,0.448392964,2.0186,1.639284612,2.426871151,2.006587197,3.0863,0.782082035,4.279014536,1.918688239,1.5651,1.570529207,1.019888786,1.407338875,2.9296,0.876266991,4.200490511,1.789252526,3.0097,0.938938715,3.27596196,2.240321903
66,0.344,0.815882344,0.441406296,1.211857342,3.0474,0.905733537,3.596199577,2.134018647,3.2144,0.618734709,4.525339083,1.784939341,0.1929,0.394575202,0.193893308,0.458005685,2.1505,1.58897758,2.526767993,2.148185899,3.0875,0.798275485,4.248986121,1.964809267,1.5735,1.557304643,1.012539671,1.403025914,2.9375,0.86243478,4.209080732,1.775181192,2.9883,0.991949147,3.300618375,2.247995397
67,0.3474,0.813826296,0.428743235,1.183917738,3.0707,0.909011282,3.580637356,2.170262585,3.2102,0.613364459,4.506715649,1.79650662,0.1935,0.395041454,0.195195643,0.458335941,2.2631,1.545082001,2.649680736,1.964875236,3.097,0.798868575,4.265929929,1.971394122,1.5621,1.564015214,1.033244276,1.405234248,2.9361,0.870411851,4.207533563,1.790852891,3.0007,0.992924725,3.303721926,2.249686892
68,0.3357,0.794736126,0.421334937,1.169135723,3.0619,0.915788398,3.602188549,2.150756768,3.1982,0.59759247,4.512407164,1.775914955,0.1949,0.396123705,0.195000025,0.464593003,2.0726,1.620965527,2.483547735,2.123279007,3.1055,0.827628993,4.283691751,1.967024007,1.6003,1.569885317,1.055091954,1.416802348,2.9451,0.874463258,4.217037107,1.789634112,3.0134,0.990161825,3.30919918,2.267371136
69,0.3457,0.799619603,0.419664309,1.156297911,3.0493,0.901925446,3.609891622,2.140711404,3.2082,0.610780452,4.555796687,1.751819427,0.1931,0.394730782,0.195965629,0.45746169,2.0133,1.639427678,2.478926413,2.005039461,3.093,0.812496769,4.266597263,1.966921013,1.5799,1.556603993,1.039185025,1.403130035,2.9177,0.881888151,4.221802842,1.762284188,3.0186,1.010867964,3.327070794,2.264376812
70,0.3306,0.790761431,0.399651006,1.137758471,3.0694,0.924112352,3.581460664,2.17510518,3.2234,0.629994,4.562808746,1.769872331,0.196,0.396968513,0.19938836,0.461586008,2.195,1.581257411,2.654171295,2.120108837,3.0889,0.833424736,4.240217514,1.993323517,1.5823,1.552876914,1.06008759,1.414030603,2.9595,0.885697324,4.210296874,1.79836251,3.0113,1.005868933,3.272075785,2.278163639
71,0.332,0.784841385,0.405248391,1.12527481,3.0524,0.92577224,3.598246784,2.161584315,3.2202,0.626028721,4.559100696,1.781936601,0.1893,0.391746742,0.203741113,0.457094664,2.2572,1.546172099,2.654794891,1.966088761,3.0929,0.809857759,4.252417033,1.98402918,1.5808,1.566419918,1.089051205,1.418298813,2.9034,0.922858841,4.197700509,1.794052776,2.9823,1.010636784,3.256847355,2.266495511
72,0.324,0.766957626,0.400625214,1.103445782,3.0573,0.90918464,3.662237028,2.12120835,3.2278,0.63537954,4.575991111,1.771987593,0.1994,0.399549296,0.208792163,0.468282789,2.1121,1.60166588,2.541355827,2.11182876,3.0941,0.814153051,4.266692524,1.982376119,1.5694,1.566200383,1.07645961,1.432791211,2.9432,0.883614033,4.22103317,1.771205245,3.0094,0.998354466,3.273722738,2.271163556
73,0.3207,0.76723628,0.39294133,1.0908172,3.0652,0.929596127,3.65980136,2.141733229,3.2306,0.638767282,4.567845052,1.788592652,0.2017,0.401269373,0.207778023,0.468529848,2.0099,1.638719619,2.510246824,1.984800588,3.1031,0.828535087,4.307039809,1.967540792,1.5736,1.560571383,1.092163005,1.443112196,2.9266,0.900895355,4.189493166,1.810685385,2.9817,1.042672101,3.250228101,2.284548225
74,0.3209,0.756388253,0.396242124,1.076948392,3.0858,0.905007381,3.678637519,2.144384266,3.2278,0.63537954,4.5828655,1.762207889,0.2046,0.403409023,0.215501067,0.472929291,2.1841,1.568249722,2.664542446,2.130256466,3.1121,0.853893196,4.308225579,1.993455773,1.5921,1.559204153,1.087950897,1.434340647,2.9345,0.901448695,4.215768508,1.789927798,2.9874,1.039346545,3.254621081,2.276081707
75,0.3218,0.749696445,0.388627723,1.070863262,3.0775,0.913725205,3.672789186,2.147881547,3.234,0.642840571,4.582435534,1.781977294,0.2066,0.404865953,0.217229192,0.472105629,2.3033,1.544185581,2.752681679,1.9858951,3.1114,0.854979555,4.325542066,1.970941121,1.5664,1.569391933,1.114363772,1.434852825,2.9381,0.920580464,4.213775029,1.789760494,3.0096,1.048574194,3.258509459,2.290616908
76,0.3108,0.744851233,0.37458277,1.052716853,3.0879,0.916718926,3.708060455,2.141510713,3.2328,0.641407951,4.583780411,1.789449324,0.2049,0.40362853,0.218223676,0.470539406,2.0775,1.61130188,2.561646792,2.138960908,3.1035,0.865325228,4.299052162,1.987184606,1.5761,1.565250392,1.120714299,1.449166205,2.9171,0.943412736,4.180423332,1.807664195,2.9954,1.052605738,3.265942857,2.282076993
77,0.3175,0.742491582,0.372116748,1.042869254,3.0923,0.912129766,3.719580883,2.138130486,3.232,0.640449842,4.608682635,1.760309514,0.2022,0.401640586,0.218462514,0.470874061,2.0278,1.660730911,2.606245082,2.024858806,3.0926,0.866155436,4.296805414,1.982613508,1.5978,1.551526719,1.140356572,1.440456461,2.9329,0.921627685,4.195773174,1.800679203,2.9812,1.048258823,3.252413295,2.288371026
78,0.3081,0.728405375,0.371009512,1.021192721,3.0762,0.928866815,3.721766202,2.13868226,3.246,0.656874417,4.607179849,1.787613614,0.2162,0.411652232,0.229152269,0.483387935,2.2398,1.606827919,2.785813665,2.159147323,3.0854,0.872185095,4.310486564,1.978538417,1.5619,1.568301116,1.148388809,1.456309864,2.931,0.948493015,4.168829555,1.825899255,2.9913,1.033355849,3.245470175,2.29133691
79,0.303,0.721658506,0.373753429,1.008112584,3.0901,0.937327045,3.701920858,2.170602536,3.2516,0.663247646,4.622144175,1.78915054,0.2109,0.407947533,0.227772668,0.474254375,2.2953,1.544764678,2.754551724,2.010355562,3.0908,0.878496079,4.321945873,1.988445791,1.5746,1.570106633,1.132667961,1.453676014,2.9041,0.944300371,4.206359558,1.769973058,2.9849,1.058145543,3.274320175,2.294542424
80,0.3043,0.723119292,0.362299427,0.99999068,3.0773,0.933769088,3.703664247,2.164482849,3.2456,0.656414991,4.634545199,1.767188658,0.207,0.405155526,0.227530368,0.47352832,2.1103,1.602851805,2.601693364,2.14816773,3.1113,0.908467011,4.30751638,2.028470146,1.5697,1.559532593,1.146196852,1.443449481,2.9412,0.922682264,4.206693302,1.794180641,2.9986,1.046230395,3.240753968,2.29931461
81,0.3024,0.700538536,0.365429075,0.987551688,3.0922,0.907799075,3.707674794,2.173643639,3.2518,0.663473255,4.609306247,1.814054775,0.2082,0.40602064,0.234255788,0.472594901,2.0382,1.634607219,2.607603403,2.030950301,3.0961,0.901922829,4.290948491,2.031214259,1.577,1.580085757,1.176141821,1.471526215,2.9196,0.940072253,4.187511922,1.808815843,2.9852,1.071438734,3.259853387,2.29473462
82,0.3023,0.706480509,0.356284661,0.988727443,3.0896,0.933151563,3.762351889,2.150536438,3.2498,0.66121098,4.62841827,1.78929945,0.2188,0.413432655,0.239840151,0.480855384,2.1968,1.57266327,2.768137629,2.110148263,3.0964,0.902389628,4.289115873,2.027586603,1.576,1.566723971,1.203481629,1.471921215,2.9283,0.940297352,4.228063147,1.767348462,2.9876,1.070535492,3.269518674,2.29430778
83,0.3068,0.70588509,0.347226835,0.963084701,3.107,0.931102035,3.771845714,2.15807805,3.252,0.663698727,4.609503786,1.827451095,0.2151,0.410891701,0.23938856,0.481539788,2.2836,1.566260208,2.777974044,2.0282706,3.0913,0.907614626,4.287043528,2.0303536,1.6078,1.568878313,1.158261534,1.450461442,2.9255,0.949920918,4.225351121,1.768273627,2.984,1.058746429,3.258723404,2.303380147
84,0.2979,0.691921665,0.348680889,0.943059291,3.0891,0.942210799,3.764528905,2.161948428,3.2566,0.668847098,4.615907717,1.841092866,0.2242,0.417054385,0.246507611,0.491017997,2.1476,1.614810899,2.662702112,2.169648383,3.0834,0.91643027,4.26634312,2.059201024,1.5718,1.571764855,1.191353776,1.463438931,2.9316,0.972070697,4.232406655,1.772560572,2.9738,1.074389855,3.298331239,2.304134764
85,0.3058,0.719782161,0.348753936,0.936695486,3.1058,0.93925841,3.781197172,2.166870281,3.2624,0.675237914,4.659740377,1.799285467,0.2248,0.417450548,0.246215556,0.485851506,2.0808,1.63011391,2.669794996,2.036443781,3.0978,0.92651776,4.277986717,2.078477398,1.5486,1.561229656,1.188089785,1.464663014,2.9098,0.977682955,4.200601378,1.790277507,2.9783,1.088682281,3.278692875,2.294656025
86,0.2913,0.677675667,0.352549021,0.938208857,3.0971,0.948615618,3.784851383,2.169326037,3.2656,0.678716907,4.649460681,1.813744848,0.2159,0.411445245,0.243176508,0.484272659,2.2593,1.584381113,2.821431783,2.152348349,3.1019,0.949166155,4.293450811,2.078507032,1.5686,1.558426784,1.176400343,1.459953851,2.9175,0.967622731,4.224766563,1.760290319,2.981,1.071372484,3.248334787,2.30888639
87,0.2988,0.691605784,0.355423723,0.930925164,3.088,0.941942673,3.761849317,2.163725443,3.2648,0.677850249,4.650693188,1.808542154,0.2239,0.416855838,0.243138185,0.491174494,2.2459,1.555388437,2.776216093,1.999986337,3.0897,0.942260001,4.262593543,2.09536497,1.5833,1.562517555,1.203536536,1.465849562,2.9214,0.968825082,4.23333773,1.760628285,2.9924,1.07300617,3.271530726,2.31759876
88,0.2814,0.664690936,0.329257452,0.90677416,3.094,0.961438506,3.78425559,2.185921566,3.258,0.670399881,4.672381319,1.784781959,0.2312,0.4216,0.252307044,0.491295936,2.1101,1.572697679,2.684995128,2.13888742,3.0848,0.954363117,4.281729719,2.084527028,1.6008,1.568961236,1.242310036,1.483132207,2.9216,0.974296382,4.215424627,1.786130246,2.9761,1.082648969,3.271873203,2.304291802
89,0.3055,0.679536423,0.35241331,0.914736566,3.1106,0.933792075,3.737664735,2.209842756,3.2702,0.683660705,4.666153757,1.82564905,0.2178,0.412750724,0.243577765,0.482826341,2.093,1.639131172,2.724268861,2.052427952,3.0873,0.951566451,4.24224396,2.123612453,1.5541,1.569099484,1.224253227,1.493184603,2.9218,0.993420737,4.222140707,1.774281505,2.9482,1.109106289,3.212930367,2.331148012
90,0.2897,0.676294248,0.341078071,0.880026782,3.1001,0.940361627,3.791468847,2.179504115,3.2896,0.703798153,4.686868783,1.828283644,0.2218,0.41545729,0.253615626,0.489621926,2.2161,1.594867013,2.848173375,2.165837003,3.097,0.947518338,4.283048736,2.101611726,1.5782,1.565785669,1.247587475,1.483763496,2.9171,1.0122389,4.215951232,1.778748972,2.9683,1.103220336,3.232935258,2.320307243
91,0.2895,0.659158365,0.3510221,0.891522327,3.1139,0.937404283,3.794913284,2.186783987,3.2734,0.687060725,4.674330827,1.815800106,0.2302,0.420960758,0.262433827,0.490974073,2.3015,1.584802117,2.873183095,2.046462955,3.1023,0.951228001,4.302182876,2.089117818,1.5985,1.565214921,1.246925839,1.488923599,2.9074,1.018442556,4.191672,1.801862003,2.9913,1.10653708,3.201184592,2.340821742
92,0.2852,0.649354264,0.343981533,0.885429375,3.1041,0.963256555,3.836731655,2.171354051,3.2766,0.690429171,4.692818688,1.800412787,0.2328,0.422615854,0.264756943,0.493932285,2.1608,1.633628893,2.723935481,2.193537889,3.1025,0.967777738,4.308297108,2.096223751,1.5569,1.560244337,1.243366741,1.47757169,2.9142,1.013922265,4.211284243,1.786992428,2.9624,1.116774928,3.198637742,2.331780964
93,0.2922,0.660014515,0.340175184,0.882730739,3.115,0.933474692,3.818324725,2.180104323,3.2766,0.690429171,4.693478974,1.812108261,0.2333,0.422931567,0.270492942,0.49141358,2.1269,1.62849513,2.732172811,2.068476483,3.0968,0.980933107,4.325603348,2.084547285,1.5781,1.570318563,1.238770538,1.482467276,2.9083,1.008410189,4.213920048,1.775133835,2.9802,1.088580709,3.216074798,2.339396513
94,0.2902,0.657406997,0.339656533,0.866900834,3.1104,0.969645213,3.848842894,2.187507828,3.2792,0.693143102,4.682079843,1.838534034,0.2379,0.425797593,0.269557423,0.498746086,2.2481,1.544132893,2.871316316,2.132761143,3.0876,0.994749335,4.335604067,2.07390922,1.5872,1.569393564,1.270223199,1.488895247,2.9163,1.018476465,4.205719196,1.788250746,2.9629,1.11055103,3.23478573,2.319067579
95,0.2953,0.655666005,0.350101602,0.878792145,3.1159,0.947347449,3.857060159,2.168158887,3.2878,0.701976609,4.696058675,1.841415,0.2331,0.422805381,0.265837919,0.493077689,2.2889,1.550882584,2.837534924,2.06458873,3.0835,1.004055651,4.334440463,2.086156273,1.5998,1.557639227,1.293231779,1.512745492,2.9011,1.018881146,4.211875726,1.781945463,2.9536,1.115547865,3.230810138,2.337874639
96,0.2863,0.645238181,0.343644941,0.865674611,3.108,0.956,3.856949471,2.176610984,3.2924,0.706613218,4.711773771,1.837852346,0.2336,0.423120597,0.270572688,0.494584403,2.1654,1.608242158,2.742379057,2.181306429,3.0548,1.01024599,4.32968337,2.080210325,1.5981,1.571870348,1.277256927,1.507168761,2.921,1.013291172,4.217373275,1.777556647,2.9585,1.11165541,3.221030022,2.331037586
97,0.2878,0.644182552,0.349902509,0.871665238,3.1162,0.954723813,3.832036919,2.194099604,3.2936,0.707812857,4.712286881,1.839567791,0.2341,0.423434989,0.271619672,0.499062339,2.1166,1.623824018,2.7829949,2.064024294,3.0703,1.014375626,4.321903549,2.102526502,1.5772,1.565004843,1.267022289,1.496047003,2.9041,1.02873864,4.220076151,1.768437618,2.9678,1.120876068,3.227920118,2.341314381
98,0.3022,0.669085316,0.357743239,0.860031189,3.1187,0.959692821,3.851061604,2.191569043,3.2926,0.706813441,4.710642151,1.842037345,0.2412,0.42781136,0.278301281,0.498304952,2.2473,1.591333626,2.884784928,2.169860344,3.078,1.030978176,4.325018185,2.115380459,1.581,1.572844239,1.297276696,1.504730975,2.9142,1.032588185,4.217624468,1.784659283,2.9673,1.135795188,3.217462853,2.341572045
99,0.2946,0.656970958,0.348912353,0.850699021,3.119,0.954169272,3.854828307,2.20132306,3.292,0.706212433,4.713963226,1.840265436,0.2392,0.426595077,0.278115626,0.501073683,2.3146,1.584748195,2.890339392,2.05197774,3.0625,1.016363001,4.348935656,2.081380732,1.566,1.575958121,1.276515165,1.503170418,2.9141,1.046002481,4.227920495,1.775614068,2.9229,1.158600703,3.203372584,2.335594668
100,0.2868,0.639957624,0.351346901,0.844739142,3.158,0.961163878,3.844596248,2.237257736,3.2932,0.707413429,4.735552159,1.825517634,0.242,0.428294291,0.280940077,0.497977964,2.1853,1.58869881,2.775395246,2.166819444,3.0735,1.034648612,4.346679454,2.112765811,1.597,1.572956134,1.288700595,1.508049954,2.903,1.059146354,4.226498081,1.768857737,2.9515,1.136286826,3.21620491,2.337820593
101,0.2953,0.650613487,0.352701369,0.834124269,3.1191,0.956302876,3.855401244,2.207123045,3.288,0.702179464,4.777743405,1.780071809,0.2402,0.427204822,0.278793096,0.501068247,2.135,1.645774893,2.786443503,2.093514263,3.0719,1.050966408,4.339984812,2.123325432,1.5595,1.565969269,1.278462855,1.498891425,2.9046,1.054181597,4.205245718,1.80101238,2.9528,1.136913436,3.227685851,2.329549046
102,0.2907,0.646988029,0.342545633,0.826809496,3.1162,0.963897069,3.869497642,2.208801128,3.3058,0.719782161,4.779945355,1.803037757,0.2475,0.431559671,0.288055164,0.506456716,2.2295,1.57462051,2.893329074,2.181680702,3.0558,1.047418904,4.302881614,2.143824451,1.5933,1.568213987,1.31011248,1.520405557,2.8973,1.061674484,4.190784962,1.810949121,2.9437,1.138301502,3.198942383,2.344008539
103,0.2939,0.642901851,0.337918215,0.823683827,3.1222,0.968951578,3.870443391,2.203842021,3.302,0.716097759,4.763642233,1.827254421,0.2493,0.432607802,0.284798001,0.511934858,2.333,1.558047175,2.952317765,2.063712239,3.0609,1.065453514,4.287861859,2.175519411,1.5788,1.573400953,1.30154451,1.516312791,2.9119,1.071138829,4.191639924,1.810222411,2.9441,1.143579988,3.252192821,2.337440435
104,0.288,0.638949137,0.334998611,0.822042045,3.1292,0.977295943,3.876998868,2.216884604,3.3108,0.724571156,4.781744742,1.817126086,0.2446,0.429849788,0.27996902,0.506684379,2.2028,1.599647511,2.843669761,2.198189325,3.056,1.066050655,4.276691188,2.180980486,1.5841,1.572236366,1.309432698,1.506431089,2.8851,1.071959883,4.168686123,1.824973774,2.9357,1.145497931,3.256404087,2.327260611
105,0.2883,0.623524747,0.346132244,0.819506101,3.1371,0.95252485,3.883744714,2.208681432,3.3144,0.727978461,4.780636691,1.82357852,0.2455,0.430383259,0.288016827,0.50794021,2.1477,1.640574506,2.836657432,2.099083973,3.0492,1.070597665,4.28948223,2.178097995,1.5818,1.567580543,1.323807624,1.517245136,2.915,1.069100089,4.195461442,1.815829529,2.9335,1.182995245,3.23952989,2.35135663
106,0.2949,0.648177437,0.348741877,0.79390516,3.1497,0.967724088,3.873709637,2.238917726,3.3028,0.71687667,4.751930757,1.85139785,0.2536,0.435071305,0.292823855,0.51483016,2.2489,1.572306837,2.899169054,2.171499368,3.0658,1.069986149,4.296377833,2.178874444,1.6098,1.574402731,1.358606205,1.526995563,2.8845,1.082755628,4.19716471,1.79130406,2.9243,1.174039825,3.225945589,2.340929064
107,0.2999,0.635578469,0.354710103,0.809945808,3.1427,0.972901182,3.892314545,2.229306641,3.3118,0.725521027,4.761278534,1.859613301,0.2558,0.436309936,0.299422814,0.507813349,2.2964,1.579286877,2.940463378,2.067605974,3.0605,1.069878381,4.292882854,2.179708429,1.5948,1.574742188,1.341504442,1.517036122,2.9105,1.066812894,4.234268992,1.765438135,2.9159,1.178400267,3.168810169,2.361770149
108,0.2841,0.619828355,0.328572677,0.783457569,3.127,0.974715856,3.907175651,2.205068045,3.3204,0.733582879,4.76990828,1.864948526,0.2482,0.431968471,0.295337664,0.509862828,2.2083,1.617254188,2.835791172,2.213363259,3.0551,1.080122211,4.325146026,2.161509411,1.5786,1.576902673,1.342062682,1.527672559,2.9028,1.083121489,4.220153265,1.774232467,2.9297,1.160326639,3.147492976,2.366201969
109,0.2909,0.619255351,0.344790539,0.7821234,3.1172,0.989880882,3.912004121,2.210359004,3.3152,0.728731062,4.763520615,1.873825492,0.2562,0.436533573,0.29958074,0.514859094,2.1622,1.641003096,2.840847923,2.127117907,3.0527,1.081537198,4.352340194,2.146637934,1.6022,1.576120287,1.336540243,1.524699889,2.8961,1.081621371,4.208324799,1.795066941,2.9277,1.158478619,3.115582044,2.372313884
110,0.2896,0.619783704,0.350895854,0.788130025,3.1364,0.988734059,3.892533086,2.24391035,3.3196,0.732840938,4.788681961,1.854187209,0.2514,0.43381798,0.297151851,0.511832139,2.2272,1.600306271,2.906676267,2.207215528,3.0534,1.100703611,4.347364279,2.16541507,1.6045,1.575207843,1.360618302,1.531564102,2.9102,1.096875544,4.20276695,1.805361025,2.9062,1.181609733,3.147620501,2.362844847
111,0.2894,0.624858096,0.343804856,0.771079429,3.1269,0.976727388,3.931301041,2.201560899,3.3196,0.732840938,4.800036363,1.844426968,0.2483,0.432026747,0.296088373,0.509437502,2.2941,1.579875055,2.910031292,2.116548121,3.0459,1.106251866,4.337976058,2.183639754,1.5854,1.578387418,1.334243403,1.519162346,2.8751,1.115392303,4.17492908,1.824030209,2.9192,1.171781277,3.171301526,2.372115343
112,0.2892,0.613647586,0.345611747,0.764927839,3.1225,0.978107228,3.933060966,2.210595331,3.3244,0.737268364,4.79641967,1.858991542,0.2615,0.439451647,0.312754871,0.511946553,2.2158,1.596192457,2.874480993,2.193249494,3.0366,1.127679227,4.346653938,2.179803317,1.5834,1.571001095,1.331436965,1.516722657,2.9064,1.095189043,4.199244295,1.822330412,2.912,1.187205121,3.191109488,2.368030575
113,0.2988,0.623633354,0.349138477,0.763685255,3.1366,0.96650941,3.921315375,2.232389522,3.3226,0.735614872,4.815742313,1.834426429,0.2615,0.439451647,0.309571294,0.51548689,2.1438,1.64277861,2.826669561,2.120255796,3.0196,1.116698634,4.327579046,2.184474998,1.5586,1.580242399,1.35977232,1.521791626,2.877,1.105111307,4.220704576,1.777679743,2.9144,1.19485256,3.205204116,2.371059843
114,0.2806,0.607670667,0.337500738,0.736344707,3.1406,0.989460277,3.920328607,2.237034877,3.3348,0.746665226,4.808447564,1.866293912,0.2628,0.4401547,0.312836884,0.514296551,2.1882,1.608160676,2.887583673,2.208325533,3.0284,1.142975695,4.326857861,2.206995312,1.6026,1.582615948,1.358108047,1.527347834,2.9113,1.10282923,4.207692786,1.808102863,2.9145,1.191884957,3.197913638,2.359479276
